-11004,2376,-12840
-10932,2424,-12732
-11008,2276,-12944
-10988,2396,-12844
-11044,2332,-12836
-10940,2324,-12852
-10972,2332,-12720
-10952,2280,-12704
-10976,2364,-12892
-11044,2368,-12884
-10956,2292,-12896
-10992,2488,-12948
-10964,2332,-12868
-10976,2360,-12824
-10968,2204,-12848
-10944,2424,-12552
-10868,2424,-12948
-10956,2340,-12820
-11080,2488,-12976
-10356,2856,-12356
-10804,2412,-13228
-10856,2272,-12968
-10852,2480,-12664
-10988,2392,-13228
-11104,2464,-12524
-10964,2444,-13044
-10980,2400,-12816
-10984,2432,-12860
-11060,2544,-12696
-10904,2368,-12980
-11660,2672,-12116
-9380,2496,-15476
-12640,1404,-13628
-11536,2312,-13464
-10752,-3912,-12992
-14152,44,-26928
-12532,1632,-19932
-14848,2280,-20120
-13996,2220,-10536
-7696,3696,-7276
-3284,6700,-1236
-1960,9664,-84
-8844,10264,-2992
-5788,9836,-4460
-348,11744,-1436
936,13028,-648
624,14612,-4076
2180,14284,-1828
2008,14972,-4580
2560,15512,-4468
-2172,15384,-7608
-4364,15260,-7820
1744,15332,-15004
7744,15880,-7676
5132,16140,-4712
4536,16248,-1672
-6172,15612,-11360
-1668,15784,-3104
2012,16120,-1572
1440,16020,-40
-1952,16396,-1480
852,13848,-1448
-920,255,-6620
1180,17788,-2196
764,16224,-2092
496,16200,-3356
1312,16216,-1800
68,16248,-2136
412,16480,-2160
424,16076,-2900
-496,16048,-2776
1096,16108,-2564
1276,16176,-3284
1408,16148,-3516
-472,16164,-3324
596,16112,-2380
80,16176,-2288
-144,16180,-1568
492,15992,-2636
1464,16168,-3364
928,16268,-2888
608,16136,-2400
308,16248,-1972
716,16252,-2552
608,16292,-2720
236,16140,-2064
536,16208,-2256
-16,16264,-2136
744,16052,-2884
656,16348,-2076
308,16228,-2596
304,16144,-2536
60,16188,-2544
944,16172,-3492
1376,16124,-3792
764,16212,-1312
-72,16084,-1316
-52,16176,-1932
516,16196,-1892
872,16272,-1436
540,16264,-2048
444,16276,-1644
640,16152,-2468
416,16188,-2016
-72,16280,-2232
-28,16212,-1888
440,16252,-1532
224,16184,-2332
336,16196,-2000
-28,16060,-2072
-348,16140,-2076
68,16064,-2172
-84,16268,-2224
-136,16240,-2176
1272,15852,-3192
44,16320,-1880
4,16396,-1792
680,16140,-1724
716,16080,-2680
1672,16348,-1416
2120,16420,-68
3632,16476,-72
2576,16320,-552
-276,16136,-1492
-232,16156,-2012
472,16208,-1672
704,16260,-2012
292,16164,-1468
-300,16272,-1088
188,16300,-1336
1212,16244,-1444
636,16156,-1176
424,16348,-1072
