1040,16132,-2068
816,16136,-1780
892,16268,-2284
736,16212,-2208
632,16248,-2012
1068,16180,-2292
1496,16180,-2088
1792,16232,-1972
1544,16300,-1976
1300,16224,-1744
1028,16244,-1996
920,16208,-1936
764,16152,-1876
752,16164,-1824
768,16212,-1808
852,16104,-1748
864,16064,-1800
940,16220,-1804
1020,16032,-1816
1132,15788,-1664
960,15568,-1704
984,15304,-1576
1040,14984,-1584
904,14328,-1612
940,13376,-1580
896,12368,-1544
860,11100,-1396
812,9244,-1476
600,6596,-1400
796,3120,-1380
884,-1524,-1040
1112,-7000,-1360
308,-11432,-440
17816,-10992,255
-7636,4104,5428
-2700,4064,6524
-2648,3704,28668
2736,4212,11692
-544,3844,15492
-1356,3644,15084
-1048,3748,15104
-1044,3588,15212
-1112,3612,14944
-932,3672,15088
-920,3616,15156
-988,3620,15056
-1076,3640,15128
-1060,3692,15140
-1032,3744,15184
-1012,3648,15068
-1012,3672,15172
-1024,3736,15216
-996,3700,15136
-924,3644,15200
-984,3660,15108
-1008,3752,15148
-1020,3692,15084
-1080,3696,15176
-1068,3692,15180
-1028,3616,15220
-1036,3628,15208
-1060,3536,15056
-960,3764,15148
-980,3668,15124
-956,3644,15168
-920,3784,15148
-1068,3780,15164
-1044,3576,15112
-1032,3660,15200
-1068,3744,15032
-1028,3720,15200
-1112,3672,15176
-1024,3620,15080
-1044,3604,15180
-940,3768,15072
-1108,3608,15144
-1048,3532,15228
-1072,3712,14936
-1016,3620,15132
-1012,3616,15064
-1004,3620,15076
-996,3596,15044
-1004,3720,15048
-1040,3624,15124
-976,3676,15108
-976,3588,15212
-964,3672,15184
-952,3704,15068
-1048,3580,15200
-1044,3604,15100
-964,3600,15108
-1020,3720,15112
-1076,3772,15304
-1012,3636,15012
-1044,3624,15060
