496,15908,2412
412,16000,2312
352,15924,2292
480,15992,2268
476,15908,2260
484,15988,2208
476,15892,2272
428,15896,2236
420,15876,2396
528,15892,2356
452,15952,2212
464,15840,2328
500,15996,2348
520,15940,2264
460,15888,2328
532,15892,2428
412,15884,2428
388,15964,2340
476,16020,2252
152,15952,2568
84,15952,2376
416,15704,2192
664,15240,2236
192,15896,2412
-1052,15680,2232
-2308,16064,2060
-2296,15324,2572
-136,15356,2712
-1392,14952,1604
-752,15004,1504
-4892,14484,1324
-4444,13524,2180
-3560,13224,876
-3668,13952,1032
-3628,14352,1552
-4292,13032,628
-4888,13644,1540
-7464,16216,1224
-8208,15676,1620
-10140,14756,1528
-9484,12792,1936
-6136,12892,1940
-9520,14092,1960
-6652,13072,2268
-6188,14644,3016
-6572,15792,2976
-6568,19068,3440
-800,18732,2648
236,15520,1164
864,15952,1848
1616,16876,2372
2068,17148,3704
2148,16016,3072
3672,15184,2788
3664,16056,2588
3272,15568,3692
3532,15332,3180
3112,15048,3316
3540,15612,3200
3560,15412,3484
3040,15276,3512
3296,15444,3632
2776,15644,3356
2824,15472,3152
2980,15252,3292
2536,15668,3568
3572,16212,3428
2160,14948,3328
3004,15136,3200
2396,15584,3408
2196,15412,3532
1964,15428,3444
2380,15516,3032
2680,15744,2812
2892,15964,2872
2952,15492,2668
2216,15920,3040
1168,15992,2668
1704,16484,1912
1952,15764,1804
2220,16332,2080
2148,15776,2360
2112,16080,2588
532,16132,2596
608,16580,2424
-1288,17308,1952
-1400,16488,2816
-4592,18016,2348
-5204,16336,2292
-7964,14952,1900
-8988,13220,2208
-8952,14484,1532
-8944,13456,2176
-8628,14252,2200
-8364,14220,2008
-4724,14496,2016
-3568,13556,1364
-4312,13796,1456
-3684,13148,1336
-3484,14732,1644
-2836,15304,1360
-1448,13724,852
-2472,13112,1040
-1572,15684,1616
-1744,15984,2016
-384,17112,36
-348,14000,708
-2492,14504,1008
-1672,17112,1888
208,15064,1300
-644,16720,1748
-548,15464,1356
-456,15884,1812
172,15688,2080
1132,15612,1912
992,15732,1776
212,17012,1616
-276,16524,2020
156,15740,1936
656,15636,1560
564,16204,1840
448,15900,1760
316,16228,1808
484,15972,2192
232,16068,2080
152,15936,2000
124,16204,2060
868,15896,1968
904,15720,2016
388,16280,1944
148,15952,2180
-8,16384,2148
400,15844,1984
-268,15964,1988
136,15100,1552
676,15608,2084
-96,15448,876
-1484,14632,-196
-1208,13604,56
-3228,16296,-384
-5800,14840,1520
-3908,15024,888
-2148,19968,2456
-3420,12460,1008
-4460,12056,772
-3172,13840,1772
-5136,11944,360
-4232,13460,1012
-6388,15200,1152
-10480,14092,2188
-8780,14376,1584
-7568,14920,944
-9296,11928,1556
-9100,14336,2300
-6680,13980,2680
-4944,16520,2964
-4880,18916,3556
-3432,16592,2156
-2308,14636,1416
-308,16372,1528
-844,16620,2124
80,16168,2412
1044,16196,2236
2120,15956,2424
2140,16568,2320
1708,15672,3160
1540,15924,3104
868,15300,3024
1840,15876,2820
2256,15816,2556
2064,15760,2692
