-1280,15628,3148
-1252,15708,3032
-1264,15596,3012
-1252,15580,3048
-1208,15680,2904
-1544,15904,2924
-1564,15688,2752
-1580,15804,2660
-1028,15560,2432
-1332,16704,2380
-2036,16040,3088
-2256,16332,3572
-1160,16024,3432
-744,14948,3128
-1284,12440,2596
-1116,13020,2664
1408,15964,1024
-708,16376,3076
-932,11580,2416
328,13404,4372
0,17380,4788
-1624,16000,6140
1152,16100,4276
2088,16252,4744
488,14448,6788
-1392,16616,6480
552,14616,6732
932,15024,8188
3344,15420,6492
4088,16832,6344
4244,15760,6056
3648,14332,4884
4316,15256,5100
5396,15436,4440
5780,15148,5264
6968,14064,4444
7568,14064,4084
8648,14572,4716
6868,14092,4400
6332,13972,4540
6260,14136,4628
6576,14204,4196
6676,14300,4076
6204,14092,4500
6640,14276,4336
6356,14460,4508
6452,13964,4668
6632,14384,4616
6548,14660,4720
6124,15252,4284
5304,15360,4988
5248,15156,4492
3892,16400,5712
1388,13320,4084
1732,15952,6304
-680,13468,6092
-1184,16652,6744
-2208,14832,7288
-2016,14620,6460
-2760,15100,6704
-3348,13772,7804
-3516,14904,6964
-3476,14936,6436
-3308,14968,6336
-888,14028,5852
-2144,14596,4324
-3040,13500,4980
-2216,14240,4392
-2788,12980,4060
-2040,14668,4236
-3028,13296,3104
-1404,14532,3456
-2608,12264,3324
-5208,14192,1944
-2428,14276,1588
-2012,12188,3128
-1156,15340,1672
-2276,16756,1844
-1848,16132,836
-832,15960,1008
-1284,16168,1312
-1860,16040,1472
-1752,15524,1644
-6712,15904,3560
-1456,15640,1320
-1336,16476,1448
-1284,16096,1768
-1228,15620,1644
-1476,15948,1572
-1832,16056,1768
-1456,15764,1688
-1284,16048,1936
-1196,15792,1960
-1092,15836,1784
-1572,15820,2192
-1496,15696,2040
-1236,15868,2248
-1368,15628,2044
-1592,15828,2432
-1776,15676,2448
-1912,15928,2232
-2560,15928,2320
-2492,15976,2488
-2992,16464,2492
-2520,15700,2908
-2800,15244,3048
-2520,15260,3028
-2260,14840,3400
-1140,14132,3404
-1492,13304,2520
872,12300,1264
-1568,16580,3212
-2188,15332,3204
-2524,14540,2648
-280,13960,2772
356,15632,4332
-944,14968,4560
368,15196,4692
-2008,15164,5912
-3760,15136,7964
-1248,15224,7440
-1532,15464,6656
976,17268,8568
1244,17516,7360
3036,15732,5736
2352,14876,5316
1488,15320,5852
2264,15260,5896
3540,15316,5108
4012,15404,5228
4840,14764,4440
6020,14980,4328
6088,14796,4628
6260,14152,4400
5992,14432,4408
5664,14432,4200
5824,14260,4328
6172,14476,4292
5944,14180,4324
5504,14440,4508
5184,14380,4612
5584,14400,4788
4552,14516,4536
6216,14612,4460
5328,14512,4644
4928,15008,4748
4316,14628,4796
3968,14948,5044
3144,14780,5492
3132,15048,5520
3096,14716,5608
2220,15048,5624
1964,14060,4964
8,14780,7088
-2976,14324,8052
-1400,15184,7488
-2140,13700,7216
-2332,14652,7056
-3224,15536,7444
-3120,14484,7276
-3248,14728,6160
-3108,14356,6548
-4552,13832,6992
-3448,13696,6276
-3532,13924,6004
-3576,15016,5472
-3568,14204,5832
-2896,13772,5252
-3608,15284,4556
-3492,13804,4548
-3468,14144,4220
-3404,13972,3244
-3612,13220,3044
-3552,12948,2700
-4200,14612,3348
-3696,15508,3656
-4040,14284,3652
-4164,14992,3520
-1492,15004,-740
-2372,13176,1220
-11344,20544,7364
-1048,13972,432
236,14080,2216
-3528,16392,3120
-2968,15652,2920
-2308,15036,2372
-1580,15196,2204
-1724,15304,2444
-2812,15312,2564
-2492,15688,2616
-2824,15612,2520
-2648,15436,2596
-2780,15548,2652
-2636,15536,2624
-2816,15608,2500
-2496,15384,2652
-2736,15800,2820
-3064,16140,2720
-2648,14936,2276
-3260,15292,2688
-3200,15492,2396
-3224,15568,2536
-2700,15672,2876
-2032,15068,2768
-3008,15808,3048
-3960,15232,3460
-2028,13752,3280
-2200,13148,3300
-192,14992,1980
-3584,14352,3780
-860,13684,3496
-2820,16068,4028
-284,15212,5088
-3520,14016,4556
-744,16132,5288
-1684,15524,6352
-2652,14872,5936
-1392,13908,5932
-2284,15372,7604
-176,13672,7480
-436,12900,6584
464,15140,7716
1396,15152,8064
2328,18304,8336
1952,15224,6360
1796,15076,5696
1844,14348,5816
2844,15240,6064
4236,14760,5520
4448,14464,5324
4724,14528,5424
5332,14372,5392
4948,14608,5372
4616,14440,5232
4468,14576,5160
4588,14400,5128
4484,14364,5424
4584,14364,5372
4548,14436,5264
4544,14364,5396
4368,14488,5284
4304,14576,5188
4304,14500,5540
4328,14412,5356
4392,14456,5352
4432,14436,5428
4308,14528,5392
