-4188,15584,2468
-4100,15076,2412
-3820,14872,2652
-3236,15940,2668
-3340,16308,3008
-3888,15140,2632
-1052,14732,2856
-1136,15932,3292
-2128,15148,3556
-1636,14848,3236
-1948,14672,3580
-1444,15264,3672
-184,15308,3508
544,15196,3420
680,16076,3680
680,14532,3692
-2492,15784,4636
-4292,16992,2800
-2332,16660,960
-2236,14416,1920
-1144,16800,876
-512,16072,364
-1404,16296,632
-2032,15840,628
-3700,15172,1012
-1624,15100,892
-2708,16188,-1352
-3496,20096,1768
-3980,16852,388
-4300,15440,980
-2220,17180,2692
-572,15636,1900
-1272,14164,1940
-256,13832,2844
-388,13552,3028
1496,13908,4232
100,13316,3372
2556,15776,2496
-3716,17252,3088
-1392,15820,344
-1428,15164,624
-1004,15952,-160
-2452,16952,512
-2220,15776,684
-2000,15692,424
-2156,16420,400
-1904,15580,852
-1752,15184,792
-2840,14992,176
-3404,14752,-724
-5624,21344,2372
-3536,16392,1388
-436,14792,2436
-3860,15972,2036
-3172,14860,2420
-2528,14384,2848
-1528,14316,3200
-1420,16040,3312
-484,15820,3136
84,15076,2248
-1124,17320,3408
-3576,18044,2872
-1244,14164,1532
-1548,15012,2936
-2064,16808,332
-3368,15264,1040
-3064,16332,1368
-3200,15772,644
-2132,15176,340
-1520,16432,208
-1684,16140,660
-2572,15632,932
-2144,15648,648
-4012,15088,-40
-4672,14212,488
-6396,17380,1660
-1988,14692,2092
-2280,14652,2584
-1556,14028,3024
-660,13264,2508
-2016,15232,2548
-1500,14972,2988
-144,14864,2520
-568,16940,2996
-3416,16980,3788
-948,12940,3272
-1988,15576,2560
-3000,14876,776
-2364,16760,-392
-1424,17164,720
-3788,16752,620
-3568,15016,168
-3648,15568,-320
-2160,16172,-416
-2736,16568,664
-3748,18924,1720
-5640,15672,1292
-1968,13208,2544
-2856,16444,2912
-2684,16592,3124
-2200,14380,3376
-2304,14204,3120
-1484,14200,2916
-1564,14976,2836
-1448,15188,3104
-1416,14820,2552
-40,15216,1844
1680,15680,2264
-1968,18404,4668
-2660,14340,2096
-980,14756,1700
-3500,16572,1836
-4880,15744,1420
-3484,16508,1264
-980,17120,736
-1488,16132,488
-2088,16116,64
-2944,15040,948
-4704,15532,936
-3976,16944,1500
-4816,16928,2072
-2172,14596,2636
172,16692,2876
-2280,15856,3416
-2396,13964,3288
-1820,14172,3196
-2032,15076,2700
-1760,14836,3268
-1220,14788,2632
-1404,15124,2548
-616,15660,2668
-496,16540,2388
-1472,16968,3376
