-3380,15220,1564
-2556,15572,-20
-4588,15864,292
-4156,15632,396
-4108,15900,-60
-3476,15748,1036
-3232,15592,1008
-3408,16852,840
-4152,16308,568
-5204,16988,1536
-5036,12772,1872
-4004,10964,2260
-1256,20656,2756
1580,16820,3544
-908,14112,3224
-368,14400,2944
-2260,14628,3736
-160,14632,2776
-1448,15224,2752
-4340,17816,2716
-676,13992,3268
-2196,14336,2676
-4252,17208,676
-5104,13828,1464
-4644,16744,1564
-3976,15388,548
-3260,15276,380
-2792,16116,280
-3056,15468,1620
-3672,15216,396
-5040,14656,768
-3356,15584,672
-3188,14920,108
-3020,17124,728
-2704,18408,1168
-3584,17640,1252
-6076,16840,2280
-5076,15164,2436
-3828,14036,3248
-3388,14296,3552
-2496,14588,3508
-2972,14368,3616
-2740,14876,3596
-2596,14692,3348
-2308,15424,3284
-1064,15052,3316
-1028,15384,3136
-832,15116,3488
-1740,15040,3472
-5148,17468,4560
-3416,16096,2924
-2604,13592,1484
-4864,15828,976
-4584,15816,1704
-4088,15828,1640
-3604,15008,1912
-3652,15292,776
-4068,15564,1216
-3568,15684,1152
-4200,15472,1388
-4180,15248,1344
-5012,15516,1308
-5104,15236,1024
-5452,15144,1672
-6096,16056,2624
-4460,15200,2660
-3228,14384,2308
-4224,16688,3240
-2908,15620,3052
-2688,14084,2908
-1652,14360,3096
-1552,14668,2820
-1752,14864,3004
-1288,15408,2784
-1676,16416,2704
-752,15492,2592
-2408,12708,3760
-4772,15612,1788
-4376,16064,988
-3864,15612,900
-4176,15500,1744
-3800,15188,1628
-3548,15348,576
-3188,16920,460
-1960,15328,900
-2792,16172,1292
-2656,15396,1392
-5012,14984,1608
-3064,14556,1508
-2448,16260,1832
-3608,16520,1996
-3996,15616,1276
-3828,15632,1632
-4588,15748,2528
-3940,15640,2160
-1508,16616,2564
-3464,15320,3288
-1724,14476,3348
-968,14312,3308
-628,14620,2972
-756,15084,2912
-1088,15148,3004
-2036,15988,3024
-1120,15680,2616
-464,16744,3088
-3764,16644,3256
-5304,16316,3564
-3120,14348,2904
-5908,14700,832
-3556,15792,992
-3476,16312,1184
-4120,15460,1564
-4556,15336,1276
-3960,16124,488
-4076,15480,1156
-3740,15112,744
-3236,15856,356
-4348,15468,1220
-5144,15808,968
-4768,15916,1724
-4504,16104,1800
-4672,15224,1888
-1832,15472,2828
-1728,17456,3160
-2396,14680,2724
-2808,14308,3056
-2112,14344,3344
-2120,14820,3108
-2248,14296,3180
-1100,14708,3016
-1360,16712,2924
-1256,15308,2640
-1300,15016,2808
-1800,12620,3504
-6500,14872,1832
-4964,15520,684
-4796,14864,1164
-2880,15952,964
-3096,16316,1264
-2108,15868,1324
-716,15968,1128
-3048,16364,1236
-4012,15528,1440
-3740,15560,1372
-3932,15508,1420
-2444,16600,920
-3228,16084,1940
-4436,14708,2248
-4068,15152,1684
-4328,15100,2124
-3824,14296,2268
-3952,14860,2620
-864,16968,3400
-2896,15908,3664
-2308,14440,3188
-1912,14032,2824
-1828,13548,3904
-1724,15784,2652
-1368,15288,3332
-2540,16380,3068
-1828,15636,2996
-2616,15920,3776
-4440,15892,3208
-3392,13752,2236
-4320,14732,2296
-5028,15776,2332
-4960,15628,1376
-4940,15160,1456
-3880,16288,1272
-3348,16076,1256
-3744,15000,976
