-2916,15596,1656
-3064,15604,1464
-3040,15788,1596
-2664,15664,1588
-2804,15632,1580
-2844,15792,1324
-2496,15544,1616
-2896,15804,1440
-2680,15764,1544
-2960,15524,1408
-2688,15656,1368
-2872,15680,1400
-2600,15508,1704
-3372,16056,1316
-3156,15716,1140
-3072,15824,976
-2444,15976,1040
-2728,16380,776
-1960,15884,1232
-4612,13912,108
-3692,18192,2700
1128,15844,2860
156,14600,4292
-860,15544,4764
-1852,13732,4884
-2080,13932,5488
-1168,13836,4820
-2032,14088,5720
-1652,16036,5944
-2244,14208,6368
-1976,13752,6040
-780,13624,6084
-1612,12876,6492
-288,11552,6152
-168,12868,6292
280,14436,6396
-4184,15380,6328
-3544,16568,6544
-2016,17248,6804
-1824,16604,5716
-2460,12012,3028
-6016,14808,3232
-6984,14432,4184
-6624,15196,4000
-4596,14856,4236
-3004,14000,3532
-3556,13000,2308
-4964,14772,1800
-6452,13776,988
-6184,13412,1492
-5156,14628,1176
-4720,14032,1108
-6712,14708,784
-4892,13988,1864
-7192,18216,2052
-7040,15588,244
-3032,14996,2780
-2536,14832,4480
-2136,13944,4084
-1128,13900,4332
-2348,13072,4636
-1692,14412,4796
-208,13076,5236
-1428,14276,5820
-656,13720,6512
-6080,20392,6312
604,20228,7132
-1260,16932,4624
-1444,16724,4052
-5640,11808,2796
-6656,15256,3288
-4480,13360,3076
-3168,14268,2152
-4820,12560,1580
-4504,12872,1136
-3696,14704,1196
-3812,14692,1688
-2828,16516,1920
-2848,15552,2060
-972,16432,3024
-5988,14528,372
-7408,13808,1648
-9308,18396,1560
-2076,15796,2724
2244,17452,3940
-4772,16104,4592
-4020,14212,4696
-1380,13696,5220
-1080,13860,4948
180,13684,5332
-2496,12660,5156
-1076,12968,5876
632,13244,5960
1976,15248,6604
-584,13956,5992
-7600,18452,5972
-1604,16460,4192
-4232,11036,4212
-5092,18076,4548
-2308,13472,3048
-2864,14152,2144
-4424,13588,1808
-4612,12828,1356
-4688,13784,460
-5244,14460,1012
-6212,14324,804
-5516,13532,1528
-3600,14708,1376
-2144,15732,968
-4344,17188,-1116
-8652,16440,1748
-6548,15620,1820
-5268,14192,3888
-1760,17756,4560
-1432,13616,4112
-1240,12512,4884
-764,14048,5408
248,13500,5556
532,13500,5884
-3036,17572,7156
-392,20176,7148
-3520,15268,5552
-5460,16884,4196
-1976,11764,3408
-4540,17640,4092
-6276,17104,4220
-3632,13660,2548
-5036,13284,1788
-5464,12696,1576
-3948,11780,1088
-4608,13984,672
-4600,14024,1028
-6024,13976,1252
-5612,16376,-656
-12004,12376,-904
-5740,13188,-500
-3676,16580,-1508
-4412,15884,-420
-6576,17556,-2008
-8312,15064,-1296
-6268,14364,-1328
-7524,17448,-456
-9496,17640,-1412
-8360,19916,-328
-6292,16740,-1648
-5992,14760,-1460
-7588,14008,-488
-9964,13944,-68
-7840,12024,1020
-4860,12060,1988
-4996,12056,1596
-5288,13000,1824
