392,16088,1684
580,16004,1844
640,15856,1836
592,16012,1828
352,15732,1644
128,16104,1972
560,15764,2080
772,16220,2280
532,15788,2060
316,15932,2024
44,15868,1940
-316,15888,1660
-428,16316,1880
-20,16792,1484
1288,14104,476
0,15576,2592
936,15988,672
-172,15912,892
-1188,15840,524
-404,16028,-16
-852,16864,-200
-628,15872,-572
-2616,16308,-1084
-1528,15916,-532
-892,17108,-1228
-3776,16968,-952
-2660,16692,-740
-4836,20836,-1872
-1912,19388,-1124
-4444,18860,-448
-4240,13624,-740
-3556,15488,276
-3432,15512,448
-1412,16160,552
-1060,16764,704
-2400,16100,1068
-2476,15108,840
-1136,14664,1240
-1404,14716,1284
-656,13616,1084
-1040,14680,676
-1572,13608,944
320,17084,1140
-5000,16572,1616
-2180,13168,152
-40,16824,1804
-396,16268,240
-1796,16680,-1332
-1636,15628,-792
-2324,17160,-1172
-2084,16348,-924
-2124,15224,-672
-1536,16416,16
-1024,16044,256
-1880,16432,264
-836,15988,204
-360,16156,248
-2964,20308,120
-7020,14324,-480
-1844,11080,-804
-1920,18224,1392
-3564,13680,-436
-2420,17432,516
-4776,14180,596
-2908,15372,-36
-1304,15000,1216
-1132,13652,1160
-1232,15444,1988
-916,13540,2048
-844,11776,2216
-1216,13416,2068
-388,15540,880
-2920,20024,2692
-1984,13996,720
-1240,16500,944
-2228,15856,660
-972,16888,-1348
-2140,15868,-1652
-1992,16028,-1340
-1136,15552,-1292
-756,16520,-1144
-1464,16120,-1184
-1208,17040,-1200
-324,16356,-820
-1312,15644,-1000
-2592,17284,-948
-5132,18452,-1676
-3740,22388,-2120
-4696,18112,-192
-3448,13580,-980
-1500,18612,672
-6404,14080,432
-3048,17264,432
-3184,15444,624
-2500,14612,600
-1404,14496,912
756,16540,1328
-392,10072,1628
-2540,14380,1764
-3536,15904,1956
-2840,16820,1384
28,15952,1104
-1564,16976,848
-956,15260,896
-524,16064,844
124,16244,-724
-2556,15608,-520
-292,15420,-824
-676,18100,-1128
-2596,15528,-608
-1128,15700,-588
-228,16240,-544
100,16132,-760
-1836,16308,-912
-4996,21384,-2948
-856,18112,-1108
-5700,12388,-980
-1352,15508,-96
-2228,15140,-140
-3284,16452,336
-3696,16048,-124
-3276,15060,96
-2616,14624,340
-1960,14600,996
-1624,13232,1712
-1856,14360,1540
-716,14696,1368
-1544,14376,1352
-2736,14248,1252
-380,13664,1332
-3676,17532,728
-1776,13912,72
132,17108,1164
-356,16236,-348
-160,16976,-952
-820,16072,-1304
-1544,15696,-1968
-1424,15712,-1924
-452,16492,-2132
436,16576,-1820
-1456,16696,-1448
-1220,16380,-1428
-1276,15688,-2100
-1180,16468,-1760
-2348,18208,-1860
-4948,22124,-2616
-3748,21916,-1436
-3260,16860,-3212
3220,16732,-700
-3688,14252,-216
-2976,15572,-356
-4928,15080,20
-1912,12012,828
-1780,13176,736
-2816,12292,1140
-3180,14416,1144
-3644,13352,528
-2172,15640,632
-3360,16680,1340
-1624,16064,572
-2272,14852,1068
276,17220,228
-1540,16592,-988
-456,16072,-1180
-516,16692,-576
-2356,15924,-1148
-1724,16020,-2012
-716,16428,-1444
-232,16080,-1624
-12,15644,-1784
-752,17756,-1316
-5984,21368,-4636
-3260,24208,-2200
-3988,21228,-3100
-1556,15080,-1956
-4020,13536,-680
-4992,16464,-720
-3924,16416,-252
-3836,14872,172
-5156,15536,636
-2464,13300,244
-568,12504,828
-1284,13132,720
244,11152,1408
-1784,12688,1004
-3824,13116,1168
-3012,14064,2068
-2304,18072,1864
-2212,14696,1208
-832,16180,1088
-1120,16552,28
-60,15816,292
584,15976,-12
220,16212,84
124,16472,-80
588,16572,-48
1288,16756,156
300,16376,160
344,16048,148
436,16076,92
-788,15976,1396
-608,15992,824
-548,15572,940
1824,16632,1908
1104,16336,2448
-1580,15544,1744
-512,15500,1028
52,16380,1304
-356,16112,2056
