-960,15880,2368
-948,15816,2368
-1068,15736,2348
-904,15908,2420
-1036,15920,2336
-964,15816,2288
-980,15732,2248
-920,15872,2300
-1104,15872,2304
-956,15844,2332
-1168,16128,2356
-1288,16428,2324
-1824,15564,2168
-1100,15716,2604
-52,15680,2164
-1060,15960,2240
-1704,15708,1960
-3276,16072,1324
-2360,14248,1976
-1196,19128,944
-2024,11480,-12
-580,15616,-204
300,14032,-104
-3200,12900,-988
-1252,15200,-452
-3172,18176,-260
-1436,10768,1216
-2772,21716,1592
-3704,12556,2860
1160,15164,28
-1116,15756,4500
-4396,13284,9756
-1468,32172,5352
-2184,17428,5632
-6040,17572,3256
456,15444,3724
-3556,13312,3600
-3416,12768,4328
-2796,14636,4772
-1084,14668,4212
-1668,15720,4012
-2296,15624,3196
-1784,15984,2616
-4776,16344,1272
-3268,16976,1320
-3096,13412,1032
-4340,14544,472
-3708,18076,456
-1208,15708,644
-1192,15948,452
-1792,16768,248
-3296,14756,-700
-1136,15556,-1344
-660,15040,-1044
-2484,12464,-376
-1464,13364,-1176
-92,12940,136
-2732,16428,560
-2796,17028,616
-2700,14472,700
-1856,16552,1580
-3480,15416,2832
-6772,22016,5036
-304,14536,4664
-3180,22356,3208
-6420,14656,3964
-28,14864,3932
-2696,11960,4080
-4136,12388,4404
-900,14016,4376
-3520,15960,3856
-6176,13772,2580
-3764,15548,2716
-3704,14772,2164
-2196,14820,2420
-4112,17120,1264
-4472,19336,1116
-2856,14824,672
-1900,15424,108
-2176,16464,864
-632,14880,108
804,16940,-164
96,15400,-716
380,14780,-1088
796,15880,-56
456,13676,1172
-3104,16148,496
-3696,13688,224
-2396,15192,468
-2596,16824,32
-3496,14676,1688
-1500,15692,2564
-980,15460,1800
-936,14688,3308
-3112,16900,4940
-4156,15292,3628
-5728,15188,3192
-1580,14352,4008
-1608,12740,3632
-5504,15820,3440
-4468,14048,2692
-4752,15652,2204
-4460,14624,1192
-3616,15468,1236
-5420,16668,684
-3352,15964,476
-3152,17132,780
-2084,14344,420
-3144,15424,220
-4420,15312,-736
-2804,16292,-140
-3840,15588,-764
-1532,15700,-868
-252,16900,-708
-192,13220,948
760,13704,576
-584,14648,768
-2644,15232,284
-1156,15460,680
-2612,19076,204
-2264,16420,908
-2096,14396,412
-640,16752,2416
-1688,13684,-140
-5980,24600,3676
-5936,13652,1944
-7616,19744,4056
-5164,14840,3416
-7380,14600,2940
-4464,15092,3052
-3496,14272,2772
-2604,14836,1920
-2728,15004,2716
-2864,16084,2164
-548,16536,1660
-2696,13848,1644
-3644,16436,1596
-3028,16216,1752
-2180,15880,1716
-1736,16720,1476
-3552,14872,1508
-3064,14884,1552
-2636,15636,1148
-3308,15768,1096
-2884,15104,184
-3212,15376,-344
-2808,13924,-1312
-940,14488,-1108
-1556,17268,-312
-1632,14636,120
-200,14848,484
-1668,15516,-272
-1544,15024,312
-1360,16688,20
-2612,13404,244
-2284,15092,4124
-4564,18832,3840
-9404,19332,3476
-2560,20168,5976
-4488,17240,2928
-2084,14912,3112
-3276,14416,2604
-2908,17436,2528
-2928,14632,1964
-1712,15224,1412
-2924,14380,2244
-3852,16092,2020
-4608,15180,768
-2552,15668,1468
-1664,17244,2104
-1164,16016,1476
-3272,16140,992
-1972,14772,900
-764,16444,1400
-544,16236,1456
-2388,15612,612
-384,15636,416
-740,15068,-104
-2080,14940,180
-1868,14488,-40
-1708,14476,124
-1420,13060,92
-1672,16608,1044
-3176,13712,480
-2336,19024,1152
-2324,14252,1072
-2208,17608,1192
-1048,16000,1484
-2944,13144,3004
-3420,23924,4436
-2816,14956,4472
-3396,13400,4988
124,14984,3964
144,13888,4248
-2124,16388,3888
-1864,16704,3780
-1288,15412,3596
-5244,15328,2540
-3748,15424,2424
-4892,20340,2428
-1828,11424,2256
-272,15596,2196
-172,16424,2012
-252,15724,1460
-300,15448,1860
-2292,18624,2436
-1464,15496,1584
-260,14600,1912
-720,16676,2260
