-1424,15808,2988
-1368,15708,2784
-1484,15624,2824
-1512,15532,2836
-1616,15832,2868
-1316,15652,2704
-1628,15768,2820
-1424,15776,2784
-1552,15720,2824
-1460,15804,2812
-1392,15828,2748
-1532,15868,2704
-1196,15740,2812
-1140,16212,3148
-856,15904,3340
-1312,15676,2944
-2052,15936,3024
-3572,15904,2988
-2436,15160,2720
-232,13108,3148
-836,16892,3620
-1440,12648,1844
764,15788,2460
1500,17260,2148
-1200,12160,3232
-1172,15732,1700
-3204,15840,4132
-2508,14084,3664
-952,20284,4212
748,12156,3496
-2812,12400,3192
-2336,7892,4024
-1012,4776,8092
2372,18332,10644
-4252,24304,9508
-900,28876,13496
2236,12088,9252
-6528,19256,7360
-2292,13784,5604
-1580,13636,4104
-3368,12604,3972
-4412,14800,3372
-2260,21244,2756
-1416,12904,900
-7024,18616,-316
-1312,12456,784
-2208,15760,1164
-3592,17728,2116
-696,13584,1092
-1828,14552,1708
-516,16320,2128
200,15864,1504
2776,17892,2332
-264,13104,2588
636,14128,2400
-848,13180,1936
348,14296,4244
228,13400,6244
448,14324,4684
972,13328,7892
-2456,19404,9788
-4256,13904,6856
-4188,22752,9824
-3508,15620,6544
-5684,13504,2984
-4460,15420,4896
-2976,12624,4260
-4144,13996,4600
-5932,13636,3200
-3212,13212,3080
-4448,15728,4044
-6000,14548,3528
-2184,16984,3080
-944,15856,3016
-1380,15560,3164
-1832,16892,3156
-1020,15372,1784
-60,16736,2460
-2912,19060,3508
1124,13348,2516
-1968,17240,3240
-3252,15232,2848
-2812,14932,2664
-4120,14352,2336
-2700,14856,2300
-668,13600,3032
-1116,13232,2056
-1976,14240,1512
-700,13412,2008
-3008,17560,3044
-1108,12496,3668
-4636,20028,1752
-1444,14712,4784
-2220,14796,2680
2524,14720,4636
-7024,17352,6772
-4732,18756,6072
-768,12364,4560
-1132,13244,4472
-3644,11868,4616
-5268,16108,5372
-2932,16064,4084
-964,15776,4032
-2228,15272,4160
-2808,14332,3000
-2400,16404,3132
-4056,16612,2296
-2980,15072,1204
-3372,15604,988
-360,16580,2788
-392,15232,2072
-1112,14968,2420
-1744,15520,3524
-1232,15320,2640
204,13412,2108
-1920,14168,1012
-2836,13764,500
-3452,15336,1012
-3040,16392,2564
-2992,16920,2644
-436,17132,4160
76,14836,3096
-2972,15236,4056
-11412,14816,5784
-2708,22392,6824
428,18816,5676
-2916,11864,4652
-8424,16228,5700
1032,10448,4008
-2816,13736,4368
-4728,15608,4460
-4380,15296,3276
-2100,14484,3068
-3804,16456,1396
-2288,17544,1236
-4200,19352,780
332,12288,1728
-1392,17596,2012
-560,14092,2048
504,14240,1832
-324,14172,1956
-148,14216,1140
420,17012,1332
-252,14912,2516
440,15772,2164
-248,17344,2308
-1764,13124,2012
-3168,18436,1264
-1480,12976,3000
-1948,17824,-500
200,12008,2024
-1404,13188,3060
-408,21052,7696
-2176,13128,6032
-3488,17240,6232
-2140,13936,6024
-1572,12652,6316
-640,14408,5008
-2388,13692,4380
-2616,16472,4212
2116,14768,4552
-1796,14156,3584
-2092,17416,3068
-1428,14928,3344
-3112,17824,2376
-3404,16412,1452
-380,14872,1520
-2688,16312,1768
-3372,16420,1156
-1304,13240,2088
12,17736,552
184,14608,2192
-876,12304,1336
668,15388,1732
-392,14652,1408
-3956,14848,1424
-2996,16708,2608
-2972,14932,2224
-1496,16864,3764
-3204,13764,4592
-6708,21904,9396
3844,16664,3492
-1816,17084,4868
-5896,19236,6508
-2676,12176,3660
-2464,14396,5168
-1648,12752,5132
-2196,14576,5496
-2220,13488,4812
-3928,16012,4748
-2188,15144,3420
-2140,15188,3024
-2072,17320,3444
-1136,14176,3168
-480,16416,3116
-1016,15456,2728
-2084,15744,2320
-2180,16024,2076
-2592,16580,2380
-1628,15560,2236
-912,16264,2204
-368,15724,2332
-564,16052,2604
-1188,15856,2336
-2284,15568,2192
-1940,15604,2604
-1264,15672,3040
-1392,15536,2828
-1460,15672,2592
