-752,13536,1692
1024,13144,3344
820,15400,3604
-1932,14392,3612
-6104,12656,3388
-4124,11376,3508
-5288,28028,-580
-344,10972,-388
-2900,11616,1804
-9512,21680,2012
-3944,13564,96
-4552,14612,556
-3356,16304,864
-3720,15804,1916
-4784,15320,1736
-4480,14744,1072
-4576,15612,660
-4844,15524,920
-4580,15176,1320
-4052,15536,1240
-4124,15468,1300
-4360,15312,1232
-4296,15116,1244
-4460,15204,1388
-3512,14720,1512
-3640,15144,1052
-4620,15972,528
-4176,15480,-28
-4324,16312,176
-4172,16156,352
-3948,15844,24
-3580,15980,368
-4920,15124,1328
-6268,11408,3760
-2308,17172,3700
112,19304,2320
-2852,15428,2508
-4036,12824,3164
-1684,14304,2900
-1424,14520,2964
-892,15452,3312
-1652,16628,3072
-6572,18940,3064
-4196,16580,1820
-1708,14248,2592
-5968,13488,2220
-5012,17164,524
-4976,14980,920
-6244,15068,388
-4368,15092,-56
-3520,14452,-372
-2452,16544,-1160
-2320,16012,-824
-1696,15656,-1004
-1852,15432,108
-3176,17060,-876
-2500,15136,744
-7824,17340,-1480
-7436,15504,2256
-4596,18724,1644
-2036,17084,640
-2980,13020,760
-4224,13260,1264
-3368,14700,2296
-800,13724,1356
-1512,12560,292
1244,14640,80
-860,17576,2112
-908,19252,552
640,16404,516
-484,22316,-2060
-7892,15936,3296
-3252,11628,2260
-5256,15196,-744
-4016,15840,268
-5664,13156,172
-2316,14872,-640
-3680,14208,-884
-2196,15944,-628
-1716,15924,532
-5580,17200,-984
-1476,16004,-604
-1116,20840,2364
-10556,11472,472
-6472,17876,2796
-2816,18656,2516
-4604,13592,2164
-3400,13704,1468
-1596,13856,1904
-972,13328,2552
-40,12896,2236
0,12912,1032
-2008,17060,1584
276,19456,1984
3668,18052,444
-2844,15280,-680
-5124,16456,176
-5064,14168,128
-2888,14728,460
-2720,15252,-720
-2840,15796,-1192
-2496,15188,-720
-2760,14652,188
-2296,16232,-1280
-3204,15224,-288
-3508,17012,280
-1208,16220,-464
-832,16572,3804
-8012,17864,-456
-9928,11212,836
-5508,18600,3284
-3736,17064,2048
-3720,13568,1292
-3288,14160,1136
