-3336,15508,1732
-3876,15492,2108
-3184,15456,1280
-3720,15316,1484
-3588,15632,1584
-3648,15332,1476
-3484,15680,1480
-3696,15240,1800
-3224,15472,1676
-3688,15472,1504
-3624,15528,1652
-3852,15460,1820
-3736,15496,1572
-3656,15512,1612
-3208,15620,1512
-3168,15596,1256
-3024,15572,1444
-3396,15572,1664
-3576,15392,1588
-3820,16004,912
-3824,15508,20
-3164,16216,-28
-3160,15908,388
-2904,16144,1188
-4508,14768,2056
-4668,10172,1912
828,19956,1356
5116,22292,1664
304,15104,1900
-2052,11800,2592
864,13972,2340
-1296,15784,2552
832,15588,1964
3140,16148,2620
2052,16432,3012
-472,15516,3412
-1864,15824,3080
-5656,21276,2768
-4952,13856,956
-3724,14904,1108
-3160,15660,448
-2696,14852,-88
-2136,16804,-852
-2744,15648,-708
-1456,14184,-148
-1784,17468,-1164
-3712,16424,192
-5592,16852,-460
-1468,15484,-404
-3556,16092,2692
-9384,15496,2048
-2052,21224,3568
-1812,16944,2540
-3432,11076,1412
-4472,12496,2240
-1384,14776,3088
408,13936,1572
688,19392,1516
2872,19168,2224
-3004,17860,1012
-6856,17004,2564
-6200,14368,2644
-3320,14544,1004
-5020,15840,628
-5024,12348,848
-3236,14200,192
-1952,16296,-232
-1548,16656,-796
-2664,15896,-436
-2044,14164,-772
1984,16588,-388
-2448,16876,476
-4036,17152,-936
288,16964,-332
-812,15020,2112
-9308,14244,-664
-2416,12228,1404
-3320,11532,2176
28,15080,2724
1040,12328,276
-268,14168,2316
-4620,20188,2104
2680,17892,1200
1588,18916,1372
-9596,19812,1612
-3644,12868,3052
-1584,12760,1324
-5104,17764,32
-5756,14520,876
-4912,14136,284
-4088,14280,56
-4376,15660,520
-2744,14844,-848
-872,14164,-2232
72,17040,-900
-5540,18396,1836
-6316,16416,2424
-2004,19600,3196
-2700,13160,1836
-2808,11700,1964
-3760,13792,1888
-1592,14976,2344
1080,11560,1040
2572,12620,1436
-2836,18960,1968
-96,20756,1540
1060,18988,2664
-8768,19956,3912
-1792,12984,2272
-4524,12268,1464
-5672,18960,1180
-4736,14488,1020
-5708,13832,348
-2700,14336,44
-1880,14500,-1120
-1880,16152,1448
-4068,17984,-1292
-2216,17492,788
-2652,18784,1560
-6476,12264,2336
-6796,19040,4712
-2948,18156,3772
-2844,13292,2716
-2196,12116,2396
-2324,14284,2908
76,14776,2732
1308,12100,1492
1828,15048,1480
-4788,18268,3036
2416,16444,2060
2812,19456,2728
-9400,21416,3224
-308,11980,3416
-5756,13736,400
-4356,14696,-196
-4436,16040,-184
-6488,15652,-340
-6076,14452,-440
-5772,15860,-872
-2912,15764,-1544
-1076,16644,-2392
20,17284,-432
-492,16264,4300
-6792,16592,932
-7036,16500,6304
-4916,13828,4296
-1016,14472,4644
-2956,14616,4752
-3264,11968,3980
-3144,14324,4168
-5124,12928,4596
-5360,14116,2244
