-1044,15180,3036
-1664,15524,2860
-5528,17328,2004
-5200,14052,1276
-4196,15180,1488
-4444,15280,2528
-4660,15104,2656
-3340,14992,2448
-4196,15560,2416
-3032,14892,2680
-4220,15460,3028
-4340,14720,2924
-3456,15232,2772
-4156,15276,2904
-3724,15004,2736
-4276,15672,3220
-3116,14628,3260
-2604,15060,3248
-1912,14708,3080
-3332,14560,3220
-3484,15280,3172
-3380,14932,2976
-3372,15348,2456
-3712,15488,2748
-2532,14080,3456
-2936,16520,1400
-4304,16296,1648
-3752,15780,1716
-3892,15780,1532
-4012,15932,1952
-3308,13116,2560
-2856,13280,3748
-2984,19420,3664
612,17708,2724
-1560,16616,3800
-2748,12380,3744
1520,13660,2712
320,14204,2620
2172,19212,3532
-5128,20240,4112
-1956,15536,3768
-1796,13760,3604
-6440,14724,736
-1220,16252,836
-5712,14784,1296
-4384,14808,1016
-4580,14180,468
-4680,14708,-88
-3212,15644,-644
-2084,15968,-912
-2904,14560,304
-2464,16064,-1300
-2000,16712,336
-2200,18060,684
-2772,15660,3724
-9296,15816,-380
-7936,16736,2432
-2400,13564,1736
-288,13908,2568
884,13232,2424
1060,11556,1360
2240,15052,3364
-1416,21764,1908
5848,15576,1264
-9120,25212,1648
-5112,14440,3508
1932,14068,1976
-8124,14892,-248
-5968,13496,1108
-4980,13044,500
-3096,14528,-220
-2800,15924,-140
-3632,15360,-28
-2892,14880,228
-2184,16152,388
-1872,14504,184
-9316,16948,1308
-7748,19704,3044
-2000,20324,2416
-4192,13764,1852
-3980,12172,672
-2272,13168,1968
-240,13524,2616
500,11976,1296
2580,12516,1500
-1668,20960,1908
1244,17888,1468
-4448,23096,432
-2956,14988,2408
-3384,11800,2740
-7152,16212,-344
-4416,14720,2208
-5624,14816,368
-4620,13728,616
-4536,13184,144
-4116,15276,336
-1080,15276,2416
-704,17564,776
-4072,16588,1852
-6620,17112,152
-9580,11684,1784
-2356,22632,2840
-1448,15316,1700
-3920,12904,1300
-3944,13960,2288
-1760,13520,2680
140,13444,2288
-212,12624,796
2832,14364,1180
-2752,18332,2436
984,18232,1268
2156,17620,1984
-7140,23452,-420
-1252,13376,4160
